Location ID,Location,Value
NC-025,Cabarrus County,63.8
NC-027,Caldwell County,60.8
NC-029,Camden County,65.2
NC-031,Carteret County,67.2
NC-033,Caswell County,62.4
NC-035,Catawba County,62.5
NC-037,Chatham County,63.9
NC-039,Cherokee County,59.4
NC-041,Chowan County,65.5
NC-043,Clay County,58.2
NC-045,Cleveland County,62.9
NC-047,Columbus County,66.9
NC-049,Craven County,66.3
NC-051,Cumberland County,66.1
NC-053,Currituck County,65.3
NC-055,Dare County,66
NC-057,Davidson County,62.7
NC-059,Davie County,62.4
NC-061,Duplin County,65.8
NC-063,Durham County,63.3
NC-065,Edgecombe County,64.4
NC-067,Forsyth County,61.9
NC-069,Franklin County,63.6
NC-071,Gaston County,64.2
NC-073,Gates County,64.3
NC-075,Graham County,57.3
NC-077,Granville County,62.8
NC-079,Greene County,65.6
NC-081,Guilford County,62.3
NC-083,Halifax County,63.7
NC-085,Harnett County,65.2
NC-087,Haywood County,54.4
NC-089,Henderson County,58.8
NC-091,Hertford County,64
NC-093,Hoke County,65.9
NC-095,Hyde County,66.9
NC-097,Iredell County,62.5
NC-099,Jackson County,55.9
NC-101,Johnston County,65.2
NC-103,Jones County,66.1
NC-105,Lee County,64.6
NC-107,Lenoir County,65.8
NC-109,Lincoln County,63.2
NC-111,McDowell County,60.6
NC-113,Macon County,57.2
NC-115,Madison County,58.3
NC-117,Martin County,65.2
NC-119,Mecklenburg County,64.5
NC-121,Mitchell County,55
NC-123,Montgomery County,64.6
NC-125,Moore County,65
NC-127,Nash County,63.9
NC-129,New Hanover County,67.7
NC-131,Northampton County,63.6
NC-133,Onslow County,66.7
NC-135,Orange County,62.8
NC-137,Pamlico County,66.7
NC-139,Pasquotank County,65.4
NC-141,Pender County,66.8
NC-143,Perquimans County,65.4
NC-145,Person County,62.2
NC-147,Pitt County,65.6
NC-149,Polk County,62.2
NC-151,Randolph County,63.2
NC-153,Richmond County,65.8
NC-155,Robeson County,66.6
NC-157,Rockingham County,62.1
NC-159,Rowan County,63
NC-161,Rutherford County,62.6
NC-163,Sampson County,65.7
NC-165,Scotland County,66.3
NC-167,Stanly County,64.3
NC-169,Stokes County,61.4
NC-171,Surry County,60.3
NC-173,Swain County,55.3
NC-175,Transylvania County,57.6
NC-177,Tyrrell County,66.2
NC-179,Union County,64.8
NC-181,Vance County,63.1
NC-183,Wake County,64.2
NC-185,Warren County,63.3
NC-187,Washington County,65.7
NC-189,Watauga County,54.7
NC-191,Wayne County,65.6
NC-193,Wilkes County,60.7
NC-195,Wilson County,64.9
NC-197,Yadkin County,61.3
NC-199,Yancey County,54.8
ND-001,Adams County,46.7
ND-003,Barnes County,45.3
ND-005,Benson County,44.1
ND-007,Billings County,46.6
ND-009,Bottineau County,43.9
ND-011,Bowman County,47.3
ND-013,Burke County,43.2
ND-015,Burleigh County,46.3
ND-017,Cass County,45.4
ND-019,Cavalier County,42.3
ND-021,Dickey County,45.5
ND-023,Divide County,44
ND-025,Dunn County,46.2
ND-027,Eddy County,44.4
ND-029,Emmons County,46.3
ND-031,Foster County,44.5
ND-033,Golden Valley County,46.6
ND-035,Grand Forks County,43.9
ND-037,Grant County,46.5
ND-039,Griggs County,44
ND-041,Hettinger County,46.4
ND-043,Kidder County,45
ND-045,LaMoure County,45.6
ND-047,Logan County,45
ND-049,McHenry County,45.1
ND-051,McIntosh County,45
ND-053,McKenzie County,46.1
ND-055,McLean County,46
ND-057,Mercer County,46.4
ND-059,Morton County,46.6
ND-061,Mountrail County,44.4
ND-063,Nelson County,43.4
ND-065,Oliver County,46.2
ND-067,Pembina County,43.6
ND-069,Pierce County,44.1
ND-071,Ramsey County,43.5
ND-073,Ransom County,45.9
ND-075,Renville County,44.4
ND-077,Richland County,46.6
ND-079,Rolette County,42.7
ND-081,Sargent County,45.9
ND-083,Sheridan County,45.6
ND-085,Sioux County,46.8
ND-087,Slope County,47.1
ND-089,Stark County,46.5
ND-091,Steele County,43.4
ND-093,Stutsman County,45.2
ND-095,Towner County,43
ND-097,Traill County,44.1
ND-099,Walsh County,43.6
ND-101,Ward County,45
ND-103,Wells County,44.5
ND-105,Williams County,45
OH-001,Adams County,57.7
OH-003,Allen County,55.4
OH-005,Ashland County,54.2
OH-007,Ashtabula County,53.2
OH-009,Athens County,56.9
OH-011,Auglaize County,55.1
OH-013,Belmont County,55.3
OH-015,Brown County,57.2
OH-017,Butler County,57.5
OH-019,Carroll County,54.7
OH-021,Champaign County,55
OH-023,Clark County,55.9
OH-025,Clermont County,57.8
OH-027,Clinton County,56.4
OH-029,Columbiana County,54
OH-031,Coshocton County,55.2
OH-033,Crawford County,54.7
OH-035,Cuyahoga County,54.8
OH-037,Darke County,55.4
OH-039,Defiance County,54.2
OH-041,Delaware County,55.6
OH-043,Erie County,54.9
OH-045,Fairfield County,56.1
OH-047,Fayette County,56.4
OH-049,Franklin County,56.6
OH-051,Fulton County,54.2
OH-053,Gallia County,57.6
OH-055,Geauga County,53.1
OH-057,Greene County,56.6
OH-059,Guernsey County,55.1
OH-061,Hamilton County,58.2
OH-063,Hancock County,55.7
OH-065,Hardin County,55.6
OH-067,Harrison County,55.1
OH-069,Henry County,55
OH-071,Highland County,56.6
OH-073,Hocking County,56.1
OH-075,Holmes County,54.4
OH-077,Huron County,54.4
OH-079,Jackson County,57.1
OH-081,Jefferson County,55
OH-083,Knox County,54.2
OH-085,Lake County,54.2
OH-087,Lawrence County,58.6
OH-089,Licking County,55.2
OH-091,Logan County,54.6
OH-093,Lorain County,54.5
OH-095,Lucas County,55.8
OH-097,Madison County,56
OH-099,Mahoning County,53.7
OH-101,Marion County,55.5
OH-103,Medina County,54.5
OH-105,Meigs County,57.1
OH-107,Mercer County,54.9
OH-109,Miami County,56.2
OH-111,Monroe County,55.8
OH-113,Montgomery County,57.1
OH-115,Morgan County,56.4
OH-117,Morrow County,54.3
OH-119,Muskingum County,55.9
OH-121,Noble County,55.9
OH-123,Ottawa County,55.6
OH-125,Paulding County,54.3
OH-127,Perry County,55.8
OH-129,Pickaway County,57
OH-131,Pike County,57.5
OH-133,Portage County,54
OH-135,Preble County,55.9
OH-137,Putnam County,55.3
OH-139,Richland County,54.1
OH-141,Ross County,57.2
OH-143,Sandusky County,55.3
OH-145,Scioto County,58.1
OH-147,Seneca County,55
OH-149,Shelby County,55.1
OH-151,Stark County,55.2
OH-153,Summit County,55.3
OH-155,Trumbull County,53.5
OH-157,Tuscarawas County,55.2
OH-159,Union County,55.4
OH-161,Van Wert County,54.7
OH-163,Vinton County,56.5
OH-165,Warren County,57.5
OH-167,Washington County,57.5
OH-169,Wayne County,54.4
OH-171,Williams County,53.5
OH-173,Wood County,55.8
OH-175,Wyandot County,55.8
OK-001,Adair County,62
OK-003,Alfalfa County,61.8
OK-005,Atoka County,65.5
OK-007,Beaver County,60.9
OK-009,Beckham County,63.8
OK-011,Blaine County,62.8
OK-013,Bryan County,66.3
OK-015,Caddo County,63.7
OK-017,Canadian County,63.4
OK-019,Carter County,65.2
OK-021,Cherokee County,62.6
OK-023,Choctaw County,65.8
OK-025,Cimarron County,58.5
OK-027,Cleveland County,63.7
OK-029,Coal County,65.2
OK-031,Comanche County,64.7
OK-033,Cotton County,65.7
OK-035,Craig County,61.6
OK-037,Creek County,63.2
OK-039,Custer County,62.8
OK-041,Delaware County,61.6
OK-043,Dewey County,62.1
OK-045,Ellis County,61.6
OK-047,Garfield County,62.4
OK-049,Garvin County,64.3
OK-051,Grady County,64
OK-053,Grant County,61.9
OK-055,Greer County,64.6
OK-057,Harmon County,65.6
OK-059,Harper County,61.4
OK-061,Haskell County,64.3
OK-063,Hughes County,64.3
OK-065,Jackson County,65.6
OK-067,Jefferson County,65.8
OK-069,Johnston County,65.2
OK-071,Kay County,62.1
OK-073,Kingfisher County,63.2
OK-075,Kiowa County,64.5
OK-077,Latimer County,64.2
OK-079,Le Flore County,63.7
OK-081,Lincoln County,63.3
OK-083,Logan County,63
OK-085,Love County,66
OK-087,McClain County,64
OK-089,McCurtain County,65.1
OK-091,McIntosh County,64.4
OK-093,Major County,62.4
OK-095,Marshall County,66
OK-097,Mayes County,62.3
OK-099,Murray County,64.5
OK-101,Muskogee County,64.1
OK-103,Noble County,62.7
OK-105,Nowata County,61.8
OK-107,Okfuskee County,63.8
OK-109,Oklahoma County,63.5
OK-111,Okmulgee County,64
OK-113,Osage County,61.9
OK-115,Ottawa County,61.9
OK-117,Pawnee County,62.8
OK-119,Payne County,63
OK-121,Pittsburg County,64.6
OK-123,Pontotoc County,64.3
OK-125,Pottawatomie County,63.8
OK-127,Pushmataha County,64.8
OK-129,Roger Mills County,62.9
OK-131,Rogers County,62.7
OK-133,Seminole County,64
OK-135,Sequoyah County,63.9
OK-137,Stephens County,64.7
OK-139,Texas County,60.6
OK-141,Tillman County,65.8
OK-143,Tulsa County,63.4
OK-145,Wagoner County,63.6
OK-147,Washington County,62
OK-149,Washita County,63.3
OK-151,Woods County,61.3
OK-153,Woodward County,61.5
OR-001,Baker County,49.8
OR-003,Benton County,55.1
OR-005,Clackamas County,51.4
OR-007,Clatsop County,52.2
OR-009,Columbia County,53.6
OR-011,Coos County,55.2
OR-013,Crook County,49.9
OR-015,Curry County,55.8
OR-017,Deschutes County,48
OR-019,Douglas County,54.4
OR-021,Gilliam County,54.6
OR-023,Grant County,48
OR-025,Harney County,50.4
OR-027,Hood River County,49.1
OR-029,Jackson County,54.1
OR-031,Jefferson County,51.4
OR-033,Josephine County,54.7
OR-035,Klamath County,48.7
OR-037,Lake County,49.5
OR-039,Lane County,52.8
OR-041,Lincoln County,53.7
OR-043,Linn County,52.1
OR-045,Malheur County,52.6
OR-047,Marion County,52.9
OR-049,Morrow County,53.9
OR-051,Multnomah County,54.6
OR-053,Polk County,54.8
OR-055,Sherman County,54.5
OR-057,Tillamook County,52
OR-059,Umatilla County,52.9
OR-061,Union County,48.3
OR-063,Wallowa County,47.2
OR-065,Wasco County,52.5
OR-067,Washington County,54
OR-069,Wheeler County,51.2
OR-071,Yamhill County,54.9
PA-001,Adams County,57.2
PA-003,Allegheny County,55.8
PA-005,Armstrong County,54
PA-007,Beaver County,54.9
PA-009,Bedford County,55
PA-011,Berks County,57.1
PA-013,Blair County,53.9
PA-015,Bradford County,51.5
PA-017,Bucks County,57.6
PA-019,Butler County,53.5
PA-021,Cambria County,52
PA-023,Cameron County,50.8
PA-025,Carbon County,52.5
PA-027,Centre County,53
PA-029,Chester County,57.6
PA-031,Clarion County,52.7
PA-033,Clearfield County,52
PA-035,Clinton County,52.3
PA-037,Columbia County,53.5
PA-039,Crawford County,52
PA-041,Cumberland County,57
PA-043,Dauphin County,56.5
PA-045,Delaware County,59.1
PA-047,Elk County,51.3
PA-049,Erie County,52.4
PA-051,Fayette County,54.7
PA-053,Forest County,51.6
PA-055,Franklin County,56.6
PA-057,Fulton County,56.2
PA-059,Greene County,55.8
PA-061,Huntingdon County,55.2
PA-063,Indiana County,53.4
PA-065,Jefferson County,52.1
PA-067,Juniata County,55.7
PA-069,Lackawanna County,51.3
PA-071,Lancaster County,57.4
PA-073,Lawrence County,53.6
PA-075,Lebanon County,56.6
PA-077,Lehigh County,56.6
PA-079,Luzerne County,51.9
PA-081,Lycoming County,52.5
PA-083,McKean County,50.3
PA-085,Mercer County,52.7
PA-087,Mifflin County,55
PA-089,Monroe County,51.8
PA-091,Montgomery County,58.4
PA-093,Montour County,54.6
PA-095,Northampton County,55.5
PA-097,Northumberland County,54.8
PA-099,Perry County,56.2
PA-101,Philadelphia County,59.7
PA-103,Pike County,51.7
PA-105,Potter County,49.7
PA-107,Schuylkill County,54.1
PA-109,Snyder County,55
PA-111,Somerset County,52.3
PA-113,Sullivan County,50
PA-115,Susquehanna County,51
PA-117,Tioga County,50.4
PA-119,Union County,54.4
PA-121,Venango County,52.4
PA-123,Warren County,51
PA-125,Washington County,55.5
PA-127,Wayne County,50.8
PA-129,Westmoreland County,55
PA-131,Wyoming County,52
PA-133,York County,57.5
RI-001,Bristol County,56
RI-003,Kent County,55
RI-005,Newport County,55.7
RI-007,Providence County,54.6
RI-009,Washington County,55.4
SC-001,Abbeville County,65.7
SC-003,Aiken County,68.5
SC-005,Allendale County,68.9
SC-007,Anderson County,64.9
SC-009,Bamberg County,68.4
SC-011,Barnwell County,68.8
SC-013,Beaufort County,70.7
SC-015,Berkeley County,69.2
SC-017,Calhoun County,68.4
SC-019,Charleston County,69.7
SC-021,Cherokee County,63.9
SC-023,Chester County,64.8
SC-025,Chesterfield County,66.1
SC-027,Clarendon County,68.1
SC-029,Colleton County,69.1
SC-031,Darlington County,67.4
SC-033,Dillon County,67.5
SC-035,Dorchester County,69.2
SC-037,Edgefield County,67.4
SC-039,Fairfield County,65.7
SC-041,Florence County,68.2
SC-043,Georgetown County,67.8
SC-045,Greenville County,63.7
SC-047,Greenwood County,66
SC-049,Hampton County,69
SC-051,Horry County,67.5
SC-053,Jasper County,70.3
SC-055,Kershaw County,66.2
SC-057,Lancaster County,64.9
SC-059,Laurens County,65.2
SC-061,Lee County,67.2
SC-063,Lexington County,67.7
SC-065,McCormick County,66.6
SC-067,Marion County,68
SC-069,Marlboro County,67
SC-071,Newberry County,66
SC-073,Oconee County,63.3
SC-075,Orangeburg County,68.6
SC-077,Pickens County,63.8
SC-079,Richland County,67.6
SC-081,Saluda County,66.6
SC-083,Spartanburg County,64.3
SC-085,Sumter County,67.6
SC-087,Union County,64.8
SC-089,Williamsburg County,68.1
SC-091,York County,64.5
SD-003,Aurora County,50.9
SD-005,Beadle County,49.3
SD-007,Bennett County,51.6
SD-009,Bon Homme County,52.2
SD-011,Brookings County,47.7
SD-013,Brown County,47.1
SD-015,Brule County,51.7
SD-017,Buffalo County,50.3
SD-019,Butte County,49
SD-021,Campbell County,46.9
SD-023,Charles Mix County,52.4
SD-025,Clark County,47.4
SD-027,Clay County,51.8
SD-029,Codington County,46.4
SD-031,Corson County,47.5
SD-033,Custer County,49.4
SD-035,Davison County,50.4
SD-037,Day County,46
SD-039,Deuel County,47
SD-041,Dewey County,48.8
SD-043,Douglas County,51.4
SD-045,Edmunds County,46.9
SD-047,Fall River County,51.2
SD-049,Faulk County,47.5
SD-051,Grant County,47.4
SD-053,Gregory County,52.1
SD-055,Haakon County,50.4
SD-057,Hamlin County,47.1
SD-059,Hand County,48.7
SD-061,Hanson County,50.1
SD-063,Harding County,48.5
SD-065,Hughes County,50.2
SD-067,Hutchinson County,51.3
SD-069,Hyde County,48.4
SD-071,Jackson County,51.8
SD-073,Jerauld County,49.6
SD-075,Jones County,51.4
SD-077,Kingsbury County,48.3
SD-079,Lake County,48.8
SD-081,Lawrence County,45.7
SD-083,Lincoln County,50.9
SD-085,Lyman County,51.6
SD-087,McCook County,50.3
SD-089,McPherson County,45.8
SD-091,Marshall County,45.5
SD-093,Meade County,50
SD-095,Mellette County,52.1
SD-097,Miner County,49.2
SD-099,Minnehaha County,50.6
SD-101,Moody County,48.7
SD-102,Oglala Lakota County,52.3
SD-103,Pennington County,49.7
SD-105,Perkins County,48
SD-107,Potter County,47.6
SD-109,Roberts County,47.1
SD-111,Sanborn County,49.7
SD-115,Spink County,48.6
SD-117,Stanley County,50.6
SD-119,Sully County,49.1
SD-121,Todd County,51.7
SD-123,Tripp County,52.4
SD-125,Turner County,51.3
SD-127,Union County,51.8
SD-129,Walworth County,47.4
SD-135,Yankton County,52.1
SD-137,Ziebach County,49.4
TN-001,Anderson County,61.2
TN-003,Bedford County,62.7
TN-005,Benton County,62.7
TN-007,Bledsoe County,61
TN-009,Blount County,61.7
TN-011,Bradley County,63.7
TN-013,Campbell County,59.2
TN-015,Cannon County,61.9
TN-017,Carroll County,62.5
TN-019,Carter County,57.4
TN-021,Cheatham County,62.6
TN-023,Chester County,63.3
TN-025,Claiborne County,58.9
TN-027,Clay County,61.5
TN-029,Cocke County,61.2
TN-031,Coffee County,61.7
TN-033,Crockett County,63.2
TN-035,Cumberland County,59
TN-037,Davidson County,63
TN-039,Decatur County,63.4
TN-041,DeKalb County,62.1
TN-043,Dickson County,62.1
TN-045,Dyer County,62.9
TN-047,Fayette County,64
TN-049,Fentress County,59.4
TN-051,Franklin County,62.5
TN-053,Gibson County,62.7
TN-055,Giles County,62.6
TN-057,Grainger County,60.6
TN-059,Greene County,61.1
TN-061,Grundy County,60.2
TN-063,Hamblen County,61.5
TN-065,Hamilton County,63.7
TN-067,Hancock County,59.5
TN-069,Hardeman County,63.6
TN-071,Hardin County,63.8
TN-073,Hawkins County,60.8
TN-075,Haywood County,63.6
TN-077,Henderson County,63
TN-079,Henry County,62.1
TN-081,Hickman County,62.5
TN-083,Houston County,62.2
TN-085,Humphreys County,62.5
TN-087,Jackson County,61.9
TN-089,Jefferson County,62.2
TN-091,Johnson County,56.1
TN-093,Knox County,62.4
TN-095,Lake County,62.4
TN-097,Lauderdale County,63.8
TN-099,Lawrence County,62.8
TN-101,Lewis County,62.5
TN-103,Lincoln County,62.8
TN-105,Loudon County,62.9
TN-107,McMinn County,63.3
TN-109,McNairy County,63.5
TN-111,Macon County,61.2
TN-113,Madison County,63.2
TN-115,Marion County,62.3
TN-117,Marshall County,62.8
TN-119,Maury County,62.7
TN-121,Meigs County,63.3
TN-123,Monroe County,61.8
TN-125,Montgomery County,62.4
TN-127,Moore County,62.6
TN-129,Morgan County,60
TN-131,Obion County,62
TN-133,Overton County,60.7
TN-135,Perry County,63
TN-137,Pickett County,60.8
TN-139,Polk County,62.2
TN-141,Putnam County,61
TN-143,Rhea County,62.1
TN-145,Roane County,62.6
TN-147,Robertson County,61.8
TN-149,Rutherford County,62.9
TN-151,Scott County,59.1
TN-153,Sequatchie County,61.1
TN-155,Sevier County,59.9
TN-157,Shelby County,64.9
TN-159,Smith County,62.2
TN-161,Stewart County,62.2
TN-163,Sullivan County,60.1
TN-165,Sumner County,61.8
TN-167,Tipton County,64.2
TN-169,Trousdale County,62.1
TN-171,Unicoi County,57.1
TN-173,Union County,60.4
TN-175,Van Buren County,60.7
TN-177,Warren County,61.7
TN-179,Washington County,60.4
TN-181,Wayne County,63.2
TN-183,Weakley County,62.1
TN-185,White County,61.2
TN-187,Williamson County,62.6
TN-189,Wilson County,62.4
TX-001,Anderson County,68.8
TX-003,Andrews County,67.4
TX-005,Angelina County,70.4
TX-007,Aransas County,75.1
TX-009,Archer County,67
TX-011,Armstrong County,63.4
TX-013,Atascosa County,73.8
TX-015,Austin County,72.6
TX-017,Bailey County,62.3
TX-019,Bandera County,70.2
TX-021,Bastrop County,72.3
TX-023,Baylor County,67.2
TX-025,Bee County,74.6
TX-027,Bell County,70.6
TX-029,Bexar County,72.6
TX-031,Blanco County,70.3
TX-033,Borden County,66.9
TX-035,Bosque County,69.5
TX-037,Bowie County,66.7
TX-039,Brazoria County,74.1
TX-041,Brazos County,71
TX-043,Brewster County,70.2
TX-045,Briscoe County,64.5
TX-047,Brooks County,77.3
TX-049,Brown County,69
TX-051,Burleson County,71.4
TX-053,Burnet County,70
TX-055,Caldwell County,72.4
TX-057,Calhoun County,75.1
TX-059,Callahan County,67.4
TX-061,Cameron County,78.2
TX-063,Camp County,67.4
TX-065,Carson County,62.4
TX-067,Cass County,67.1
TX-069,Castro County,61.8
TX-071,Chambers County,73.1
TX-073,Cherokee County,68.7
TX-075,Childress County,66.3
TX-077,Clay County,66.6
TX-079,Cochran County,63.2
TX-081,Coke County,68.6
TX-083,Coleman County,69
TX-085,Collin County,67.6
TX-087,Collingsworth County,64.6
TX-089,Colorado County,73.7
TX-091,Comal County,71.6
TX-093,Comanche County,68.8
TX-095,Concho County,69.4
TX-097,Cooke County,66.6
TX-099,Coryell County,70
TX-101,Cottle County,67
TX-103,Crane County,70.7
TX-105,Crockett County,69.8
TX-107,Crosby County,64.9
TX-109,Culberson County,67.3
TX-111,Dallam County,59.4
TX-113,Dallas County,69.1
TX-115,Dawson County,66.2
TX-117,Deaf Smith County,61.2
TX-119,Delta County,66.7
TX-121,Denton County,68.1
TX-123,DeWitt County,74.2
TX-125,Dickens County,66.2
TX-127,Dimmit County,75.6
TX-129,Donley County,63.9
TX-131,Duval County,75.4
TX-133,Eastland County,67.7
TX-135,Ector County,68.7
TX-137,Edwards County,69.7
TX-139,Ellis County,69.1
TX-141,El Paso County,69.4
TX-143,Erath County,69
TX-145,Falls County,70.1
TX-147,Fannin County,66.6
TX-149,Fayette County,72.9
TX-151,Fisher County,67.9
TX-153,Floyd County,63.5
TX-155,Foard County,67.3
TX-157,Fort Bend County,73.9
TX-159,Franklin County,66.9
TX-161,Freestone County,69.2
TX-163,Frio County,73.9
TX-165,Gaines County,65.9
TX-167,Galveston County,74.4
TX-169,Garza County,66.7
TX-171,Gillespie County,68.9
TX-173,Glasscock County,68.2
TX-175,Goliad County,74.9
TX-177,Gonzales County,73.3
TX-179,Gray County,62.7
TX-181,Grayson County,66.8
TX-183,Gregg County,67.8
TX-185,Grimes County,71.2
TX-187,Guadalupe County,72.6
TX-189,Hale County,63.2
TX-191,Hall County,65.8
TX-193,Hamilton County,69.2
TX-195,Hansford County,61.6
TX-197,Hardeman County,66.7
TX-199,Hardin County,71.4
TX-201,Harris County,73.6
TX-203,Harrison County,67.9
TX-205,Hartley County,60.7
TX-207,Haskell County,67.3
TX-209,Hays County,71.3
TX-211,Hemphill County,62.3
TX-213,Henderson County,68.4
TX-215,Hidalgo County,78.2
TX-217,Hill County,69.2
TX-219,Hockley County,63.9
TX-221,Hood County,69
TX-223,Hopkins County,66.9
TX-225,Houston County,69.5
TX-227,Howard County,67.6
TX-229,Hudspeth County,67
TX-231,Hunt County,67
TX-233,Hutchinson County,63.2
TX-235,Irion County,68.9
TX-237,Jack County,67.2
TX-239,Jackson County,74.5
TX-241,Jasper County,70.7
TX-243,Jeff Davis County,65.9
TX-245,Jefferson County,72.5
TX-247,Jim Hogg County,76.7
TX-249,Jim Wells County,76
TX-251,Johnson County,68.8
TX-253,Jones County,67.5
TX-255,Karnes County,73.9
TX-257,Kaufman County,68.4
TX-259,Kendall County,70.1
TX-261,Kenedy County,77.4
TX-263,Kent County,67.6
TX-265,Kerr County,68.8
TX-267,Kimble County,69
TX-269,King County,67.7
TX-271,Kinney County,73.1
TX-273,Kleberg County,76.9
TX-275,Knox County,67.7
TX-277,Lamar County,66.3
TX-279,Lamb County,62.7
TX-281,Lampasas County,69.6
TX-283,La Salle County,75
TX-285,Lavaca County,74.2
TX-287,Lee County,71.7
TX-289,Leon County,69.5
TX-291,Liberty County,72.4
TX-293,Limestone County,69.3
TX-295,Lipscomb County,61.2
TX-297,Live Oak County,74.7
TX-299,Llano County,70.4
TX-301,Loving County,70
TX-303,Lubbock County,64.7
TX-305,Lynn County,65.5
TX-307,McCulloch County,69.6
TX-309,McLennan County,69.8
TX-311,McMullen County,74.6
TX-313,Madison County,70.1
TX-315,Marion County,67.5
TX-317,Martin County,67.8
TX-319,Mason County,69.6
TX-321,Matagorda County,74
TX-323,Maverick County,75.3
TX-325,Medina County,72.5
TX-327,Menard County,68.8
TX-329,Midland County,69.1
TX-331,Milam County,71
TX-333,Mills County,69
TX-335,Mitchell County,68.3
TX-337,Montague County,66.5
TX-339,Montgomery County,72.4
TX-341,Moore County,62.1
TX-343,Morris County,67.2
TX-345,Motley County,65.7
TX-347,Nacogdoches County,69.1
TX-349,Navarro County,69.2
TX-351,Newton County,70.8
TX-353,Nolan County,67.6
TX-355,Nueces County,76.2
TX-357,Ochiltree County,61.4
TX-359,Oldham County,61.9
TX-361,Orange County,72
TX-363,Palo Pinto County,68.3
TX-365,Panola County,68.4
TX-367,Parker County,68
TX-369,Parmer County,61.6
TX-371,Pecos County,69.9
TX-373,Polk County,70.7
TX-375,Potter County,62.6
TX-377,Presidio County,69.3
TX-379,Rains County,67.3
TX-381,Randall County,61.8
TX-383,Reagan County,69
TX-385,Real County,69.8
TX-387,Red River County,66.3
TX-389,Reeves County,70.2
TX-391,Refugio County,75
TX-393,Roberts County,62.7
TX-395,Robertson County,70.1
TX-397,Rockwall County,68
TX-399,Runnels County,68.5
TX-401,Rusk County,68.1
TX-403,Sabine County,70.4
TX-405,San Augustine County,70.3
TX-407,San Jacinto County,71.3
TX-409,San Patricio County,75.2
TX-411,San Saba County,69.8
TX-413,Schleicher County,68.6
TX-415,Scurry County,67.4
TX-417,Shackelford County,67.4
TX-419,Shelby County,68.7
TX-421,Sherman County,60.8
TX-423,Smith County,67.8
TX-425,Somervell County,69.3
TX-427,Starr County,77.9
TX-429,Stephens County,67.7
TX-431,Sterling County,68.2
TX-433,Stonewall County,67.7
TX-435,Sutton County,69.1
TX-437,Swisher County,62.3
TX-439,Tarrant County,68.8
TX-441,Taylor County,67.4
TX-443,Terrell County,71.1
TX-445,Terry County,64.9
TX-447,Throckmorton County,67.4
TX-449,Titus County,67.3
TX-451,Tom Green County,69.2
TX-453,Travis County,71.6
TX-455,Trinity County,70.1
TX-457,Tyler County,70.5
TX-459,Upshur County,67.4
TX-461,Upton County,69.9
TX-463,Uvalde County,72.7
TX-465,Val Verde County,71.9
TX-467,Van Zandt County,67.7
TX-469,Victoria County,75
TX-471,Walker County,70.6
TX-473,Waller County,72.6
TX-475,Ward County,70.8
TX-477,Washington County,71.7
TX-479,Webb County,75.9
TX-481,Wharton County,74
TX-483,Wheeler County,63.4
TX-485,Wichita County,66.4
TX-487,Wilbarger County,66.6
TX-489,Willacy County,77.8
TX-491,Williamson County,70.8
TX-493,Wilson County,73.2
TX-495,Winkler County,69.5
TX-497,Wise County,67.5
TX-499,Wood County,67.4
TX-501,Yoakum County,64.2
TX-503,Young County,67.5
TX-505,Zapata County,77.4
TX-507,Zavala County,74.9
UT-001,Beaver County,54.1
UT-003,Box Elder County,52.8
UT-005,Cache County,47.8
UT-007,Carbon County,49.5
UT-009,Daggett County,45.5
UT-011,Davis County,54.8
UT-013,Duchesne County,46.2
UT-015,Emery County,55.4
UT-017,Garfield County,53.7
UT-019,Grand County,56.3
UT-021,Iron County,53.8
UT-023,Juab County,55.2
UT-025,Kane County,57.9
UT-027,Millard County,56
UT-029,Morgan County,48.8
UT-031,Piute County,48.5
UT-033,Rich County,44.4
UT-035,Salt Lake County,54.2
UT-037,San Juan County,58
UT-039,Sanpete County,49
UT-041,Sevier County,49.5
UT-043,Summit County,42.8
UT-045,Tooele County,55.9
UT-047,Uintah County,51
UT-049,Utah County,51.6
UT-051,Wasatch County,45.3
UT-053,Washington County,61.1
UT-055,Wayne County,55.9
UT-057,Weber County,51
VT-001,Addison County,48.4
VT-003,Bennington County,47.8
VT-005,Caledonia County,45.2
VT-007,Chittenden County,49.2
VT-009,Essex County,44.4
VT-011,Franklin County,48.2
VT-013,Grand Isle County,49.5
VT-015,Lamoille County,46.4
VT-017,Orange County,47.3
VT-019,Orleans County,45.5
VT-021,Rutland County,47.8
VT-023,Washington County,46.3
VT-025,Windham County,48.8
VT-027,Windsor County,48.3
VA-001,Accomack County,62.4
VA-003,Albemarle County,60.4
VA-005,Alleghany County,56.6
VA-007,Amelia County,62
VA-009,Amherst County,59.2
VA-011,Appomattox County,60.4
VA-013,Arlington County,60.8
VA-015,Augusta County,56.8
VA-017,Bath County,55.8
VA-019,Bedford County,60
VA-021,Bland County,54.9
VA-023,Botetourt County,58.5
VA-025,Brunswick County,62.8
VA-027,Buchanan County,58
VA-029,Buckingham County,61.1
VA-031,Campbell County,60.8
VA-033,Caroline County,61.5
VA-035,Carroll County,56.2
VA-036,Charles City County,63.6
VA-037,Charlotte County,61.2
VA-041,Chesterfield County,62.5
VA-043,Clarke County,58.5
VA-045,Craig County,56.4
VA-047,Culpeper County,60.1
VA-049,Cumberland County,61.7
VA-051,Dickenson County,58
VA-053,Dinwiddie County,62.8
VA-057,Essex County,61.9
