Location ID,Location,Value
KS-185,Stafford County,56
KS-187,Stanton County,55.8
KS-189,Stevens County,56.3
KS-191,Sumner County,58.7
KS-193,Thomas County,52.8
KS-195,Trego County,54.8
KS-197,Wabaunsee County,54.5
KS-199,Wallace County,53.5
KS-201,Washington County,53.2
KS-203,Wichita County,54.2
KS-205,Wilson County,57.3
KS-207,Woodson County,56.2
KS-209,Wyandotte County,55.2
KY-001,Adair County,55.8
KY-003,Allen County,57.8
KY-005,Anderson County,55.4
KY-007,Ballard County,58.3
KY-009,Barren County,57.3
KY-011,Bath County,55
KY-013,Bell County,54.2
KY-015,Boone County,54.4
KY-017,Bourbon County,54.7
KY-019,Boyd County,55.1
KY-021,Boyle County,54.9
KY-023,Bracken County,54.8
KY-025,Breathitt County,55.2
KY-027,Breckinridge County,56.3
KY-029,Bullitt County,56.6
KY-031,Butler County,57.6
KY-033,Caldwell County,57.9
KY-035,Calloway County,58.5
KY-037,Campbell County,54.8
KY-039,Carlisle County,58.5
KY-041,Carroll County,55.1
KY-043,Carter County,54.6
KY-045,Casey County,54.8
KY-047,Christian County,58
KY-049,Clark County,55
KY-051,Clay County,54.9
KY-053,Clinton County,55.9
KY-055,Crittenden County,57.7
KY-057,Cumberland County,56.6
KY-059,Daviess County,57.3
KY-061,Edmonson County,57.3
KY-063,Elliott County,54.8
KY-065,Estill County,55.3
KY-067,Fayette County,54.9
KY-069,Fleming County,54.7
KY-071,Floyd County,55.7
KY-073,Franklin County,55.4
KY-075,Fulton County,58.9
KY-077,Gallatin County,54.8
KY-079,Garrard County,55.2
KY-081,Grant County,54.6
KY-083,Graves County,58.5
KY-085,Grayson County,56.5
KY-087,Green County,56.2
KY-089,Greenup County,54.8
KY-091,Hancock County,56.8
KY-093,Hardin County,56
KY-095,Harlan County,53
KY-097,Harrison County,54.9
KY-099,Hart County,56.6
KY-101,Henderson County,57.4
KY-103,Henry County,55.1
KY-105,Hickman County,58.6
KY-107,Hopkins County,58
KY-109,Jackson County,54.3
KY-111,Jefferson County,56.7
KY-113,Jessamine County,55.2
KY-115,Johnson County,55.2
KY-117,Kenton County,54.5
KY-119,Knott County,54.8
KY-121,Knox County,54.9
KY-123,Larue County,55.8
KY-125,Laurel County,54.8
KY-127,Lawrence County,55
KY-129,Lee County,55.3
KY-131,Leslie County,54.4
KY-133,Letcher County,54.1
KY-135,Lewis County,54.6
KY-137,Lincoln County,54.7
KY-139,Livingston County,57.9
KY-141,Logan County,57.7
KY-143,Lyon County,58.3
KY-145,McCracken County,58.3
KY-147,McCreary County,54.9
KY-149,McLean County,57.7
KY-151,Madison County,55.2
KY-153,Magoffin County,55
KY-155,Marion County,55.3
KY-157,Marshall County,58.6
KY-159,Martin County,55.5
KY-161,Mason County,54.6
KY-163,Meade County,56.1
KY-165,Menifee County,55
KY-167,Mercer County,55.3
KY-169,Metcalfe County,56.3
KY-171,Monroe County,57
KY-173,Montgomery County,54.9
KY-175,Morgan County,55.1
KY-177,Muhlenberg County,57.7
KY-179,Nelson County,56
KY-181,Nicholas County,54.7
KY-183,Ohio County,57.3
KY-185,Oldham County,55.6
KY-187,Owen County,54.9
KY-189,Owsley County,55.2
KY-191,Pendleton County,55
KY-193,Perry County,54.9
KY-195,Pike County,55.5
KY-197,Powell County,55.3
KY-199,Pulaski County,55.1
KY-201,Robertson County,54.8
KY-203,Rockcastle County,54.5
KY-205,Rowan County,54.8
KY-207,Russell County,55.8
KY-209,Scott County,54.9
KY-211,Shelby County,55.3
KY-213,Simpson County,57.8
KY-215,Spencer County,55.9
KY-217,Taylor County,55.5
KY-219,Todd County,57.7
KY-221,Trigg County,58.3
KY-223,Trimble County,55.1
KY-225,Union County,57.5
KY-227,Warren County,57.9
KY-229,Washington County,55.4
KY-231,Wayne County,55.4
KY-233,Webster County,57.8
KY-235,Whitley County,55.1
KY-237,Wolfe County,55.1
KY-239,Woodford County,55.3
LA-001,Acadia Parish,67.4
LA-003,Allen Parish,66.9
LA-005,Ascension Parish,67.2
LA-007,Assumption Parish,67.6
LA-009,Avoyelles Parish,66.6
LA-011,Beauregard Parish,66.9
LA-013,Bienville Parish,64.7
LA-015,Bossier Parish,65.1
LA-017,Caddo Parish,65.5
LA-019,Calcasieu Parish,67.9
LA-021,Caldwell Parish,65.5
LA-023,Cameron Parish,68.2
LA-025,Catahoula Parish,65.9
LA-027,Claiborne Parish,63.9
LA-029,Concordia Parish,66
LA-031,De Soto Parish,65.5
LA-033,East Baton Rouge Parish,66.6
LA-035,East Carroll Parish,64.8
LA-037,East Feliciana Parish,65.7
LA-039,Evangeline Parish,66.8
LA-041,Franklin Parish,65.7
LA-043,Grant Parish,66.2
LA-045,Iberia Parish,67.6
LA-047,Iberville Parish,67.2
LA-049,Jackson Parish,64.7
LA-051,Jefferson Parish,68.1
LA-053,Jefferson Davis Parish,67.7
LA-055,Lafayette Parish,67.4
LA-057,Lafourche Parish,68.1
LA-059,La Salle Parish,65.8
LA-061,Lincoln Parish,64.2
LA-063,Livingston Parish,66.6
LA-065,Madison Parish,65.3
LA-067,Morehouse Parish,64.5
LA-069,Natchitoches Parish,66.1
LA-071,Orleans Parish,67.6
LA-073,Ouachita Parish,65
LA-075,Plaquemines Parish,68.6
LA-077,Pointe Coupee Parish,66.9
LA-079,Rapides Parish,66.4
LA-081,Red River Parish,65.5
LA-083,Richland Parish,65.4
LA-085,Sabine Parish,65.7
LA-087,St. Bernard Parish,67.7
LA-089,St. Charles Parish,68
LA-091,St. Helena Parish,65.5
LA-093,St. James Parish,67.5
LA-095,St. John the Baptist Parish,67.5
LA-097,St. Landry Parish,66.9
LA-099,St. Martin Parish,67.4
LA-101,St. Mary Parish,68
LA-103,St. Tammany Parish,66.4
LA-105,Tangipahoa Parish,65.9
LA-107,Tensas Parish,65.4
LA-109,Terrebonne Parish,68.5
LA-111,Union Parish,64.2
LA-113,Vermilion Parish,68
LA-115,Vernon Parish,66.2
LA-117,Washington Parish,65.5
LA-119,Webster Parish,64.6
LA-121,West Baton Rouge Parish,67
LA-123,West Carroll Parish,64.7
LA-125,West Feliciana Parish,66.3
LA-127,Winn Parish,65.5
ME-001,Androscoggin County,47.3
ME-003,Aroostook County,42.8
ME-005,Cumberland County,48.1
ME-007,Franklin County,42.6
ME-009,Hancock County,47.3
ME-011,Kennebec County,47.2
ME-013,Knox County,47.2
ME-015,Lincoln County,47.6
ME-017,Oxford County,44.5
ME-019,Penobscot County,45.8
ME-021,Piscataquis County,42.9
ME-023,Sagadahoc County,48.1
ME-025,Somerset County,42.9
ME-027,Waldo County,47
ME-029,Washington County,46.7
ME-031,York County,48.6
MD-001,Allegany County,52.7
MD-003,Anne Arundel County,57.7
MD-005,Baltimore County,55.6
MD-009,Calvert County,57.5
MD-011,Caroline County,56.9
MD-013,Carroll County,54.2
MD-015,Cecil County,56
MD-017,Charles County,57.7
MD-019,Dorchester County,57.7
MD-021,Frederick County,54.7
MD-023,Garrett County,47.9
MD-025,Harford County,55.8
MD-027,Howard County,55.7
MD-029,Kent County,56.9
MD-031,Montgomery County,56
MD-033,Prince George's County,57.2
MD-035,Queen Anne's County,56.9
MD-037,St. Mary's County,57.9
MD-039,Somerset County,57.9
MD-041,Talbot County,57.5
MD-043,Washington County,54.1
MD-045,Wicomico County,57.3
MD-047,Worcester County,57.4
MD-510,Baltimore City,57.6
MD-511,"Washington, D.C.",57.4
MA-001,Barnstable County,52.3
MA-003,Berkshire County,47.4
MA-005,Bristol County,52.4
MA-007,Dukes County,52.8
MA-009,Essex County,51.1
MA-011,Franklin County,48.8
MA-013,Hampden County,50.3
MA-015,Hampshire County,49.6
MA-017,Middlesex County,51.2
MA-019,Nantucket County,51.8
MA-021,Norfolk County,51.7
MA-023,Plymouth County,52.4
MA-025,Suffolk County,52.2
MA-027,Worcester County,49.7
MI-001,Alcona County,46.1
MI-003,Alger County,44.3
MI-005,Allegan County,50.4
MI-007,Alpena County,46.3
MI-009,Antrim County,46.7
MI-011,Arenac County,48.3
MI-013,Baraga County,42.6
MI-015,Barry County,49.5
MI-017,Bay County,49.2
MI-019,Benzie County,47.3
MI-021,Berrien County,51
MI-023,Branch County,49.9
MI-025,Calhoun County,49.7
MI-027,Cass County,50.3
MI-029,Charlevoix County,46.6
MI-031,Cheboygan County,45.7
MI-033,Chippewa County,43.8
MI-035,Clare County,47.2
MI-037,Clinton County,49.4
MI-039,Crawford County,45.7
MI-041,Delta County,45.3
MI-043,Dickinson County,43.8
MI-045,Eaton County,49.3
MI-047,Emmet County,45.7
MI-049,Genesee County,49.4
MI-051,Gladwin County,48.2
MI-053,Gogebic County,42.3
MI-055,Grand Traverse County,46.9
MI-057,Gratiot County,49.1
MI-059,Hillsdale County,49.6
MI-061,Houghton County,43.5
MI-063,Huron County,48.1
MI-065,Ingham County,49.2
MI-067,Ionia County,49.1
MI-069,Iosco County,47.2
MI-071,Iron County,42.2
MI-073,Isabella County,48.4
MI-075,Jackson County,49.4
MI-077,Kalamazoo County,50.1
MI-079,Kalkaska County,46.1
MI-081,Kent County,49.4
MI-083,Keweenaw County,43.1
MI-085,Lake County,47.3
MI-087,Lapeer County,49.1
MI-089,Leelanau County,47.2
MI-091,Lenawee County,50.4
MI-093,Livingston County,49.1
MI-095,Luce County,43.4
MI-097,Mackinac County,44.3
MI-099,Macomb County,50.7
MI-101,Manistee County,47.5
MI-103,Marquette County,43.3
MI-105,Mason County,47.8
MI-107,Mecosta County,47.6
MI-109,Menominee County,45.5
MI-111,Midland County,49.2
MI-113,Missaukee County,46.2
MI-115,Monroe County,51.4
MI-117,Montcalm County,48.3
MI-119,Montmorency County,45.9
MI-121,Muskegon County,49.6
MI-123,Newaygo County,48.2
MI-125,Oakland County,49.4
MI-127,Oceana County,48.4
MI-129,Ogemaw County,46.7
MI-131,Ontonagon County,43.2
MI-133,Osceola County,46.6
MI-135,Oscoda County,45.8
MI-137,Otsego County,45.3
MI-139,Ottawa County,50.2
MI-141,Presque Isle County,46
MI-143,Roscommon County,46.4
MI-145,Saginaw County,49.4
MI-147,St. Clair County,50.1
MI-149,St. Joseph County,50.4
MI-151,Sanilac County,48.7
MI-153,Schoolcraft County,44.6
MI-155,Shiawassee County,49.3
MI-157,Tuscola County,49
MI-159,Van Buren County,50.6
MI-161,Washtenaw County,49.7
MI-163,Wayne County,51
MI-165,Wexford County,46.2
MN-001,Aitkin County,42.4
MN-003,Anoka County,45.8
MN-005,Becker County,41.6
MN-007,Beltrami County,40.9
MN-009,Benton County,44.4
MN-011,Big Stone County,43.8
MN-013,Blue Earth County,45.5
MN-015,Brown County,45.1
MN-017,Carlton County,42
MN-019,Carver County,46
MN-021,Cass County,42.3
MN-023,Chippewa County,44.7
MN-025,Chisago County,45
MN-027,Clay County,42.8
MN-029,Clearwater County,40.9
MN-031,Cook County,39.3
MN-033,Cottonwood County,44.9
MN-035,Crow Wing County,43.1
MN-037,Dakota County,46.3
MN-039,Dodge County,44.4
MN-041,Douglas County,42.7
MN-043,Faribault County,45.6
MN-045,Fillmore County,45.3
MN-047,Freeborn County,45.1
MN-049,Goodhue County,45.5
MN-051,Grant County,43.3
MN-053,Hennepin County,46.3
MN-055,Houston County,46.9
MN-057,Hubbard County,41.6
MN-059,Isanti County,44.8
MN-061,Itasca County,41.2
MN-063,Jackson County,45
MN-065,Kanabec County,43.7
MN-067,Kandiyohi County,44.2
MN-069,Kittson County,40.7
MN-071,Koochiching County,40.4
MN-073,Lac qui Parle County,44.6
MN-075,Lake County,39.9
MN-077,Lake of the Woods County,40.5
MN-079,Le Sueur County,45.6
MN-081,Lincoln County,43.8
MN-083,Lyon County,44.9
MN-085,McLeod County,44.9
MN-087,Mahnomen County,40.9
MN-089,Marshall County,41.1
MN-091,Martin County,45.4
MN-093,Meeker County,44.3
MN-095,Mille Lacs County,43.8
MN-097,Morrison County,43.7
MN-099,Mower County,44.6
MN-101,Murray County,44.5
MN-103,Nicollet County,45.6
MN-105,Nobles County,44.8
MN-107,Norman County,42.2
MN-109,Olmsted County,45.1
MN-111,Otter Tail County,42.5
MN-113,Pennington County,41
MN-115,Pine County,43.1
MN-117,Pipestone County,44
MN-119,Polk County,41.5
MN-121,Pope County,43.4
MN-123,Ramsey County,46.5
MN-125,Red Lake County,41.1
MN-127,Redwood County,45.3
MN-129,Renville County,44.9
MN-131,Rice County,45.2
MN-133,Rock County,45.2
MN-135,Roseau County,40.5
MN-137,St. Louis County,40.5
MN-139,Scott County,46.3
MN-141,Sherburne County,45
MN-143,Sibley County,45.3
MN-145,Stearns County,44.2
MN-147,Steele County,44.6
MN-149,Stevens County,43.5
MN-151,Swift County,44.1
MN-153,Todd County,43
MN-155,Traverse County,43.7
MN-157,Wabasha County,45.8
MN-159,Wadena County,42.4
MN-161,Waseca County,44.9
MN-163,Washington County,46.1
MN-165,Watonwan County,45.2
MN-167,Wilkin County,43.5
MN-169,Winona County,46.2
MN-171,Wright County,45.2
MN-173,Yellow Medicine County,44.9
MS-001,Adams County,65.4
MS-003,Alcorn County,60.1
MS-005,Amite County,64.9
MS-007,Attala County,62.6
MS-009,Benton County,60.6
MS-011,Bolivar County,63.4
MS-013,Calhoun County,61.9
MS-015,Carroll County,63
MS-017,Chickasaw County,61.9
MS-019,Choctaw County,62
MS-021,Claiborne County,64.9
MS-023,Clarke County,63.6
MS-025,Clay County,62.5
MS-027,Coahoma County,63
MS-029,Copiah County,64.4
MS-031,Covington County,64.1
MS-033,DeSoto County,62.2
MS-035,Forrest County,64.9
MS-037,Franklin County,64.8
MS-039,George County,65.4
MS-041,Greene County,65.1
MS-043,Grenada County,62.7
MS-045,Hancock County,66
MS-047,Harrison County,65.8
MS-049,Hinds County,64.5
MS-051,Holmes County,63.8
MS-053,Humphreys County,64.6
MS-055,Issaquena County,64.8
MS-057,Itawamba County,61.2
MS-059,Jackson County,66
MS-061,Jasper County,63.4
MS-063,Jefferson County,64.9
MS-065,Jefferson Davis County,64.3
MS-067,Jones County,64.4
MS-069,Kemper County,62.9
MS-071,Lafayette County,61.6
MS-073,Lamar County,64.8
MS-075,Lauderdale County,63.1
MS-077,Lawrence County,64.7
MS-079,Leake County,62.7
MS-081,Lee County,61.5
MS-083,Leflore County,64
MS-085,Lincoln County,64.4
MS-087,Lowndes County,62.7
MS-089,Madison County,63.9
MS-091,Marion County,65
MS-093,Marshall County,61.2
MS-095,Monroe County,62.1
MS-097,Montgomery County,62.3
MS-099,Neshoba County,62.4
MS-101,Newton County,62.7
MS-103,Noxubee County,63
MS-105,Oktibbeha County,62.5
MS-107,Panola County,62.3
MS-109,Pearl River County,65.5
MS-111,Perry County,65
MS-113,Pike County,64.8
MS-115,Pontotoc County,61.4
MS-117,Prentiss County,60.6
MS-119,Quitman County,62.9
MS-121,Rankin County,63.8
MS-123,Scott County,62.8
MS-125,Sharkey County,64.7
MS-127,Simpson County,63.8
MS-129,Smith County,63.4
MS-131,Stone County,65.3
MS-133,Sunflower County,64
MS-135,Tallahatchie County,63.1
MS-137,Tate County,62.1
MS-139,Tippah County,60.3
MS-141,Tishomingo County,60
MS-143,Tunica County,62.7
MS-145,Union County,61
MS-147,Walthall County,64.9
MS-149,Warren County,65
MS-151,Washington County,64.4
MS-153,Wayne County,64.3
MS-155,Webster County,62
MS-157,Wilkinson County,65.6
MS-159,Winston County,62.3
MS-161,Yalobusha County,62.2
MS-163,Yazoo County,64.4
MO-001,Adair County,51.7
MO-003,Andrew County,52.6
MO-005,Atchison County,51.8
MO-007,Audrain County,53.6
MO-009,Barry County,57.1
MO-011,Barton County,57.2
MO-013,Bates County,56.1
MO-015,Benton County,55.5
MO-017,Bollinger County,56.9
MO-019,Boone County,54.4
MO-021,Buchanan County,53.6
MO-023,Butler County,58.8
MO-025,Caldwell County,52.8
MO-027,Callaway County,54.6
MO-029,Camden County,56.1
MO-031,Cape Girardeau County,57.3
MO-033,Carroll County,53.9
MO-035,Carter County,57.2
MO-037,Cass County,55
MO-039,Cedar County,56.7
MO-041,Chariton County,53.7
MO-043,Christian County,56
MO-045,Clark County,52.3
MO-047,Clay County,54.4
MO-049,Clinton County,53.1
MO-051,Cole County,55.8
MO-053,Cooper County,54.8
MO-055,Crawford County,55.1
MO-057,Dade County,56.7
MO-059,Dallas County,55.8
MO-061,Daviess County,52.6
MO-063,DeKalb County,52.6
MO-065,Dent County,55.4
MO-067,Douglas County,56.4
MO-069,Dunklin County,60.2
MO-071,Franklin County,55.3
MO-073,Gasconade County,55.1
MO-075,Gentry County,52.1
MO-077,Greene County,55.9
MO-079,Grundy County,52.5
MO-081,Harrison County,51.6
MO-083,Henry County,55.6
MO-085,Hickory County,55.9
MO-087,Holt County,52.5
MO-089,Howard County,54.3
MO-091,Howell County,56.8
MO-093,Iron County,55.2
MO-095,Jackson County,54.7
MO-097,Jasper County,57.6
MO-099,Jefferson County,56.1
MO-101,Johnson County,55
MO-103,Knox County,52.1
MO-105,Laclede County,55.7
MO-107,Lafayette County,54.4
MO-109,Lawrence County,56.6
MO-111,Lewis County,52.7
MO-113,Lincoln County,54.5
MO-115,Linn County,52.7
MO-117,Livingston County,53.3
MO-119,McDonald County,57.9
MO-121,Macon County,52.5
MO-123,Madison County,55.8
MO-125,Maries County,55.9
MO-127,Marion County,53.1
MO-129,Mercer County,51.4
MO-131,Miller County,56.2
MO-133,Mississippi County,58.8
MO-135,Moniteau County,55.1
MO-137,Monroe County,53.2
MO-139,Montgomery County,54.2
MO-141,Morgan County,55.3
MO-143,New Madrid County,59.4
MO-145,Newton County,57.6
MO-147,Nodaway County,51.3
MO-149,Oregon County,57.4
MO-151,Osage County,55.7
MO-153,Ozark County,57.4
MO-155,Pemiscot County,60.1
MO-157,Perry County,56.5
MO-159,Pettis County,55
MO-161,Phelps County,55.9
MO-163,Pike County,53.9
MO-165,Platte County,54.7
MO-167,Polk County,56.1
MO-169,Pulaski County,56
MO-171,Putnam County,51.1
MO-173,Ralls County,53.4
MO-175,Randolph County,53.3
MO-177,Ray County,53.8
MO-179,Reynolds County,55.8
MO-181,Ripley County,58.2
MO-183,St. Charles County,55.6
MO-185,St. Clair County,56.3
MO-186,Ste. Genevieve County,56
MO-187,St. Francois County,55.3
MO-189,St. Louis County,56.2
MO-195,Saline County,54.4
MO-197,Schuyler County,51.2
MO-199,Scotland County,51.7
MO-201,Scott County,58.5
MO-203,Shannon County,56.4
MO-205,Shelby County,52.6
MO-207,Stoddard County,58.9
MO-209,Stone County,57.1
MO-211,Sullivan County,51.8
MO-213,Taney County,57.2
MO-215,Texas County,55.9
MO-217,Vernon County,56.9
MO-219,Warren County,54.6
MO-221,Washington County,55.2
MO-223,Wayne County,57.1
MO-225,Webster County,55.2
MO-227,Worth County,51.1
MO-229,Wright County,55.8
MO-510,St. Louis City,56.7
MT-001,Beaverhead County,37.4
MT-003,Big Horn County,44.6
MT-005,Blaine County,40.9
MT-007,Broadwater County,42.5
MT-009,Carbon County,42.9
MT-011,Carter County,42.9
MT-013,Cascade County,42.8
MT-015,Chouteau County,42.8
MT-017,Custer County,43.5
MT-019,Daniels County,38.4
MT-021,Dawson County,41.6
MT-023,Deer Lodge County,37.3
MT-025,Fallon County,42.2
MT-027,Fergus County,43.2
MT-029,Flathead County,40.2
MT-031,Gallatin County,39.6
MT-033,Garfield County,42.6
MT-035,Glacier County,39.5
MT-037,Golden Valley County,43.9
MT-039,Granite County,38.8
MT-041,Hill County,39.8
MT-043,Jefferson County,40.4
MT-045,Judith Basin County,41.5
MT-047,Lake County,43.2
MT-049,Lewis and Clark County,40.6
MT-051,Liberty County,40.5
MT-053,Lincoln County,41.8
MT-055,McCone County,41.2
MT-057,Madison County,39.4
MT-059,Meagher County,39.4
MT-061,Mineral County,42.2
MT-063,Missoula County,41.3
MT-065,Musselshell County,45.2
MT-067,Park County,39
MT-069,Petroleum County,45.1
MT-071,Phillips County,41.6
MT-073,Pondera County,41.2
MT-075,Powder River County,44.7
MT-077,Powell County,39.3
MT-079,Prairie County,42.6
MT-081,Ravalli County,40
MT-083,Richland County,41
MT-085,Roosevelt County,40
MT-087,Rosebud County,43.9
MT-089,Sanders County,43.1
MT-091,Sheridan County,39.1
MT-093,Silver Bow County,39
MT-095,Stillwater County,43.3
MT-097,Sweet Grass County,42.4
MT-099,Teton County,41.3
MT-101,Toole County,41
MT-103,Treasure County,44.8
MT-105,Valley County,40
MT-107,Wheatland County,42.6
MT-109,Wibaux County,41.8
MT-111,Yellowstone County,45.7
NE-001,Adams County,50.8
NE-003,Antelope County,47.9
NE-005,Arthur County,48.6
NE-007,Banner County,48.3
NE-009,Blaine County,49.2
NE-011,Boone County,48.7
NE-013,Box Butte County,47.2
NE-015,Boyd County,48.2
NE-017,Brown County,48.6
NE-019,Buffalo County,50.2
NE-021,Burt County,49
NE-023,Butler County,50.3
NE-025,Cass County,51
NE-027,Cedar County,47.6
NE-029,Chase County,51.2
NE-031,Cherry County,48
NE-033,Cheyenne County,49.4
NE-035,Clay County,50.9
NE-037,Colfax County,49.4
NE-039,Cuming County,48.5
NE-041,Custer County,49.1
NE-043,Dakota County,48.4
NE-045,Dawes County,47.9
NE-047,Dawson County,50
NE-049,Deuel County,50
NE-051,Dixon County,47.8
NE-053,Dodge County,49.4
NE-055,Douglas County,50.3
NE-057,Dundy County,52
NE-059,Fillmore County,51.4
NE-061,Franklin County,51.9
NE-063,Frontier County,51
NE-065,Furnas County,51.9
NE-067,Gage County,52
NE-069,Garden County,48.7
NE-071,Garfield County,48.4
NE-073,Gosper County,50.8
NE-075,Grant County,47.6
NE-077,Greeley County,49.1
NE-079,Hall County,50.2
NE-081,Hamilton County,50.5
NE-083,Harlan County,52
NE-085,Hayes County,51
NE-087,Hitchcock County,52.2
NE-089,Holt County,48
NE-091,Hooker County,48.1
NE-093,Howard County,49.9
NE-095,Jefferson County,52.3
NE-097,Johnson County,51.5
NE-099,Kearney County,50.7
NE-101,Keith County,50.1
NE-103,Keya Paha County,48
NE-105,Kimball County,48
NE-107,Knox County,48.2
NE-109,Lancaster County,51.2
NE-111,Lincoln County,49.6
NE-113,Logan County,48.6
NE-115,Loup County,48.7
NE-117,McPherson County,48.5
NE-119,Madison County,48.3
NE-121,Merrick County,50.3
NE-123,Morrill County,48.8
NE-125,Nance County,49.9
NE-127,Nemaha County,52
NE-129,Nuckolls County,52
NE-131,Otoe County,51.4
NE-133,Pawnee County,52
NE-135,Perkins County,50.4
NE-137,Phelps County,50.6
NE-139,Pierce County,47.8
NE-141,Platte County,49.4
NE-143,Polk County,50.3
NE-145,Red Willow County,52.1
NE-147,Richardson County,52.4
NE-149,Rock County,47.8
NE-151,Saline County,51.8
NE-153,Sarpy County,50.7
NE-155,Saunders County,50.3
NE-157,Scotts Bluff County,48.9
NE-159,Seward County,51
NE-161,Sheridan County,47.1
NE-163,Sherman County,49.7
NE-165,Sioux County,46.6
NE-167,Stanton County,48.4
NE-169,Thayer County,52.2
NE-171,Thomas County,48.8
NE-173,Thurston County,48.4
NE-175,Valley County,49
NE-177,Washington County,49.8
NE-179,Wayne County,47.8
NE-181,Webster County,51.8
NE-183,Wheeler County,48.3
NE-185,York County,50.9
NV-001,Churchill County,51.3
NV-003,Clark County,64
NV-005,Douglas County,47.9
NV-007,Elko County,44.3
NV-009,Esmeralda County,52.2
NV-011,Eureka County,45.6
NV-013,Humboldt County,48.3
NV-015,Lander County,47.7
NV-017,Lincoln County,54.8
NV-019,Lyon County,50.3
NV-021,Mineral County,49.6
NV-023,Nye County,51.5
NV-027,Pershing County,50.3
NV-029,Storey County,49.6
NV-031,Washoe County,48.5
NV-033,White Pine County,45.4
NV-510,Carson City,48.9
NH-001,Belknap County,47.7
NH-003,Carroll County,46.2
NH-005,Cheshire County,47.5
NH-007,Coos County,42.2
NH-009,Grafton County,44.2
NH-011,Hillsborough County,48.8
NH-013,Merrimack County,47.7
NH-015,Rockingham County,49.9
NH-017,Strafford County,48.9
NH-019,Sullivan County,46
NJ-001,Atlantic County,55.8
NJ-003,Bergen County,54.5
NJ-005,Burlington County,55.8
NJ-007,Camden County,56.2
NJ-009,Cape May County,56
NJ-011,Cumberland County,56.1
NJ-013,Essex County,54.8
NJ-015,Gloucester County,56.4
NJ-017,Hudson County,56.3
NJ-019,Hunterdon County,53.2
NJ-021,Mercer County,55.4
NJ-023,Middlesex County,55.4
NJ-025,Monmouth County,55.4
NJ-027,Morris County,52.4
NJ-029,Ocean County,55.3
NJ-031,Passaic County,52.6
NJ-033,Salem County,56.4
NJ-035,Somerset County,54.3
NJ-037,Sussex County,50.9
NJ-039,Union County,55.3
NJ-041,Warren County,51.8
NM-001,Bernalillo County,54
NM-003,Catron County,48.6
NM-005,Chaves County,59.2
NM-006,Cibola County,49.2
NM-007,Colfax County,47.8
NM-009,Curry County,57
NM-011,De Baca County,58.4
NM-013,Dona Ana County,61.2
NM-015,Eddy County,62.1
NM-017,Grant County,55.5
NM-019,Guadalupe County,55.9
NM-021,Harding County,54.5
NM-023,Hidalgo County,59.5
NM-025,Lea County,60.8
NM-027,Lincoln County,54.9
NM-028,Los Alamos County,47.4
NM-029,Luna County,60.6
NM-031,McKinley County,49.4
NM-033,Mora County,48.2
NM-035,Otero County,58.2
NM-037,Quay County,57.6
NM-039,Rio Arriba County,45.8
NM-041,Roosevelt County,58.2
NM-043,Sandoval County,50.3
NM-045,San Juan County,51.5
NM-047,San Miguel County,53.4
NM-049,Santa Fe County,49.8
NM-051,Sierra County,57.6
NM-053,Socorro County,54.7
NM-055,Taos County,43.5
NM-057,Torrance County,51.6
NM-059,Union County,52.7
NM-061,Valencia County,55.9
NY-001,Albany County,49.3
NY-003,Allegany County,46.5
NY-005,Bronx County,56.2
NY-007,Broome County,48
NY-009,Cattaraugus County,46
NY-011,Cayuga County,48.3
NY-013,Chautauqua County,47.4
NY-015,Chemung County,47.8
NY-017,Chenango County,46.8
NY-019,Clinton County,45.2
NY-021,Columbia County,50.5
NY-023,Cortland County,46.4
NY-025,Delaware County,46.2
NY-027,Dutchess County,51.2
NY-029,Erie County,48.2
NY-031,Essex County,44
NY-033,Franklin County,43.9
NY-035,Fulton County,46.5
NY-037,Genesee County,48.3
NY-039,Greene County,48.2
NY-041,Hamilton County,43
NY-043,Herkimer County,44.6
NY-045,Jefferson County,46.7
NY-047,Kings County,56.6
NY-049,Lewis County,44.3
NY-051,Livingston County,48.6
NY-053,Madison County,46.6
NY-055,Monroe County,49.3
NY-057,Montgomery County,48.3
NY-059,Nassau County,55.6
NY-061,New York County,56.4
NY-063,Niagara County,49.4
NY-065,Oneida County,46.8
NY-067,Onondaga County,48
NY-069,Ontario County,48.6
NY-071,Orange County,51.1
NY-073,Orleans County,48.9
NY-075,Oswego County,47.5
NY-077,Otsego County,46.1
NY-079,Putnam County,51.4
NY-081,Queens County,56.2
NY-083,Rensselaer County,48.8
NY-085,Richmond County,56.3
NY-087,Rockland County,53.2
NY-089,St. Lawrence County,45.6
NY-091,Saratoga County,48.2
NY-093,Schenectady County,48.7
NY-095,Schoharie County,46.8
NY-097,Schuyler County,47.5
NY-099,Seneca County,49.2
NY-101,Steuben County,47.2
NY-103,Suffolk County,53.8
NY-105,Sullivan County,48.1
NY-107,Tioga County,47.9
NY-109,Tompkins County,47.6
NY-111,Ulster County,49.1
NY-113,Warren County,45.8
NY-115,Washington County,48
NY-117,Wayne County,49.1
NY-119,Westchester County,53.4
NY-121,Wyoming County,46.8
NY-123,Yates County,48.3
NC-001,Alamance County,59.2
NC-003,Alexander County,57.9
NC-005,Alleghany County,51.3
NC-007,Anson County,61.5
NC-009,Ashe County,49.8
NC-011,Avery County,49.4
NC-013,Beaufort County,61.6
NC-015,Bertie County,60.2
NC-017,Bladen County,61.9
NC-019,Brunswick County,62.4
NC-021,Buncombe County,53.3
