,date,latitude_mean,longitude_mean
2706,2000-11-01,16.10854355,-88.26895845
2707,2000-11-04,30.312625699999998,-91.0930324
2708,2000-11-05,30.0055165,-92.52060595
2709,2000-11-07,17.164360000000002,-89.06895300000001
2710,2000-11-08,29.791327600000002,-93.358366
2711,2000-11-10,16.1621199,-88.6695927
2712,2000-11-11,27.905069700000002,-95.5581969
2713,2000-11-13,17.4873409,-92.0497227
2714,2000-11-14,16.0909282,-88.8516232
2715,2000-11-16,20.359635100000002,-89.77190490000001
2716,2000-11-18,17.2220733,-89.62361640000002
2717,2000-11-19,17.40656075,-88.77599135
2718,2000-11-20,16.76245,-89.11525
2719,2000-11-21,17.764217600000002,-88.6522865
2720,2000-11-23,17.75800525,-88.6531019
2721,2000-11-24,17.764628,-88.6520934
2722,2000-11-25,18.544626166666664,-88.37251423333333
2723,2000-11-26,17.222479999999997,-89.62307
2724,2000-11-27,19.6269137,-87.946874
2725,2000-11-29,20.4421721,-86.9942701
2726,2000-12-01,17.5391533,-89.11120179999999
2727,2000-12-02,17.5391533,-89.11120179999999
2728,2000-12-03,17.222479999999997,-89.62307
2729,2000-12-04,17.539304,-89.1111545
2730,2000-12-06,17.136282800000004,-89.04849329999999
2731,2000-12-07,17.539304,-89.1111545
2732,2000-12-08,17.539304,-89.1111545
2733,2000-12-09,13.5810308,-86.49931605
2734,2000-12-10,14.915281733333332,-87.56648003333333
2735,2000-12-11,13.8250126,-86.81503004999999
2736,2000-12-12,13.8250126,-86.81503004999999
2737,2000-12-13,13.5810308,-86.49931605
2738,2000-12-14,16.4542686,-88.97072215
2739,2000-12-15,16.733261600000002,-88.9858321
2740,2000-12-16,16.49986905,-88.431792125
2741,2000-12-17,14.723636933333333,-87.31208216666668
2742,2000-12-18,16.733261600000002,-88.9858321
2743,2000-12-20,15.5460107,-85.86413025
2744,2000-12-21,20.8504702,-86.8831444
2745,2000-12-22,17.5391533,-89.11120179999999
2746,2000-12-23,17.5391533,-89.11120179999999
2747,2000-12-24,17.5391533,-89.11120179999999
2748,2000-12-25,17.5391533,-89.11120179999999
2749,2000-12-26,13.729583649999999,-86.73854485000001
2750,2000-12-27,17.222479999999997,-89.62307
2751,2000-12-28,17.224128,-89.6132308
2752,2000-12-29,17.222479999999997,-89.62307
2753,2000-12-30,10.43012015,-84.00856470000001
2754,2001-01-03,29.7576119,-93.6022818
2755,2001-01-05,9.784445300000002,-84.56640240000002
2756,2001-01-07,17.49214,-92.0183
2757,2001-01-08,14.039133499999998,-86.67200464999999
2758,2001-01-10,9.971175066666666,-83.67423889999999
2759,2001-01-11,9.9930743,-83.9081668
2760,2001-01-12,17.764628,-88.6520934
2761,2001-01-13,10.4288,-84.0128
2762,2001-01-15,16.781198,-88.45716999999999
2763,2001-01-21,17.222479999999997,-89.62307
2764,2001-01-23,17.222479999999997,-89.62307
2765,2001-01-24,14.4686412,-86.98340765
2766,2001-01-26,13.59577255,-86.56521415
2767,2001-01-29,17.766710600000003,-88.653295
2768,2001-01-30,14.066224000000002,-86.98994175
2769,2001-01-31,17.225326000000003,-89.61409379999999
2770,2001-02-01,17.539304,-89.1111545
2771,2001-02-02,17.539304,-89.1111545
2772,2001-02-03,15.2126217,-90.2211923
2773,2001-02-04,14.379961549999999,-87.86041576666668
2774,2001-02-05,15.475357500000001,-90.3804499
2775,2001-02-06,15.475357500000001,-90.3804499
2776,2001-02-10,13.66490345,-87.24112685
2777,2001-02-12,17.222479999999997,-89.62307
2778,2001-02-13,13.691656549999998,-86.79247085
2779,2001-02-15,13.82564,-86.817935
2780,2001-02-17,10.3020836,-84.8336792
2781,2001-02-19,14.09029645,-86.33335865
2782,2001-02-20,17.493553999999996,-89.1375817
2783,2001-02-21,13.74111015,-86.53922355
2784,2001-02-22,12.820884750000001,-87.1155569
2785,2001-02-23,16.76245,-89.11525
2786,2001-02-24,17.222479999999997,-89.62307
2787,2001-02-25,17.073717300000002,-89.0751314
2788,2001-02-26,10.3056726,-84.78904720000001
2789,2001-03-01,10.538611099999999,-83.5025
2790,2001-03-03,15.503536999999998,-85.42043015
2791,2001-03-04,18.843580199999998,-96.9114304
2792,2001-03-05,10.988355983333335,-84.93179621666667
2793,2001-03-08,9.83193,-83.5638
2794,2001-03-09,12.97533455,-85.52272365
2795,2001-03-10,13.983976649999999,-86.56200089999999
2796,2001-03-11,18.6113491,-89.3027146
2797,2001-03-12,17.8007548,-90.9215212
2798,2001-03-13,14.017732200000001,-86.35278915
2799,2001-03-14,13.030936575,-87.7890849
2800,2001-03-15,13.827099099999998,-87.9782179
2801,2001-03-16,17.222479999999997,-89.62307
2802,2001-03-17,23.5257401,-93.21936009999999
2803,2001-03-18,18.10636166666667,-92.95238253333332
2804,2001-03-19,17.67376875,-92.09459774999999
2805,2001-03-20,17.721382000000002,-92.011528
2806,2001-03-21,12.3892528,-86.05044803333334
2807,2001-03-22,13.752104999999998,-86.83398
2808,2001-03-23,10.28173,-84.04489000000001
2809,2001-03-24,21.59223796666667,-90.72352769999999
2810,2001-03-25,18.8425735,-89.0029927
2811,2001-03-26,15.0784941,-87.38255023333333
2812,2001-03-27,18.522296779999998,-89.14854829999999
2813,2001-03-28,17.5391533,-89.11120179999999
2814,2001-03-29,23.230810433333335,-90.78577186666666
2815,2001-03-30,19.161756133333334,-90.14969586666666
2816,2001-03-31,27.68918986666667,-92.55934196666668
2817,2001-04-01,29.14070035,-95.13964601666667
2818,2001-04-02,23.3581285,-91.72730554999998
2819,2001-04-04,23.8869883,-87.42616562500001
2820,2001-04-05,29.565224,-94.39633609999998
2821,2001-04-06,27.71019212,-91.15876964000002
2822,2001-04-07,26.25429995,-86.1372566
2823,2001-04-08,32.440141328571436,-88.57956794285714
2824,2001-04-09,29.276553116666662,-85.56933441666666
2825,2001-04-10,32.00596048,-89.26089872
2826,2001-04-11,34.44029697777778,-83.49595533333333
2827,2001-04-12,35.24203905,-85.82829869999999
2828,2001-04-13,34.048738962499996,-86.24893349999999
2829,2001-04-14,33.576798787499996,-86.17645541249999
2830,2001-04-15,29.53289059375,-84.91258766875
2831,2001-04-16,36.457714957142855,-77.67078821428571
2832,2001-04-17,32.00568384545454,-90.33812900909092
2833,2001-04-18,31.00525723333334,-91.93577909999998
2834,2001-04-19,31.00013449090909,-89.38137561818182
2835,2001-04-20,32.78173476785714,-88.23748581071433
2836,2001-04-21,32.463440940000005,-88.6058759725
2837,2001-04-22,32.91491471750002,-88.80829358500003
2838,2001-04-23,37.870660087999994,-82.125559044
2839,2001-04-24,36.46080861739131,-84.46568886956521
2840,2001-04-25,34.044679085714286,-89.07113919642859
2841,2001-04-26,35.2969096125,-84.85414302499997
